"3419","0","12.3","Jun 05, 2018 at 2:16 PM","12.5","12.2","12.3","61","0.86","69,908","12.3","ZAHINTEX"
"3420","5.1","56.8","Jun 05, 2018 at 2:16 PM","56.9","52","56.9","200","1.527","27,588","51.8","ZEALBANGLA"
"3421","-0.1","6.1","Jun 05, 2018 at 2:45 PM","6.2","6.1","6.1","21","0.205","33,550","6.2","1JANATAMF"
"3422","0","12.6","Jun 05, 2018 at 2:45 PM","12.8","12.6","12.6","60","1.267","100,500","12.6","1STPRIMFMF"
"3423","-1","83.3","Jun 05, 2018 at 2:45 PM","85.4","83","83.4","1,216","33.686","400,236","84.4","AAMRANET"
"3424","0","28.1","Jun 05, 2018 at 2:45 PM","28.7","28","28.2","127","2.121","75,264","28.2","AAMRATECH"
"3425","0","5.9","Jun 05, 2018 at 2:45 PM","5.9","5.8","5.9","67","3.19","545,423","5.9","ABB1STMF"
"3426","-0.1","12.3","Jun 05, 2018 at 2:45 PM","12.5","12.3","12.3","191","5.922","478,059","12.4","ABBANK"
"3427","6.5","337.1","Jun 05, 2018 at 2:45 PM","338.3","331.5","337","702","19.964","59,571","330.5","ACI"
"3428","-1.1","160.1","Jun 05, 2018 at 2:45 PM","163.7","160","160.2","210","6.187","38,559","161.3","ACIFORMULA"
"3429","-0.5","92.9","Jun 05, 2018 at 2:45 PM","94.4","92.7","92.7","271","8.752","93,757","93.2","ACMELAB"
"3430","-0.1","28.9","Jun 05, 2018 at 2:45 PM","29.5","28.8","28.9","329","9.796","337,930","29","ACTIVEFINE"
"3431","1.1","38.8","Jun 05, 2018 at 2:45 PM","39.5","37.9","39","1,415","37.189","961,492","37.9","ADVENT"
"3432","0","36.7","Jun 05, 2018 at 2:45 PM","37.2","36.5","36.7","84","1.617","43,856","36.7","AFCAGRO"
"3433","0.2","51","Jun 05, 2018 at 2:45 PM","51.5","50.7","51","78","1.112","21,756","50.8","AFTABAUTO"
"3434","0","19.5","Jun 05, 2018 at 2:45 PM","19.9","19.4","19.5","217","5.564","283,576","19.5","AGNISYSL"
"3435","--","15.2","Jun 05, 2018 at 2:45 PM","0","0","0","0","0","0","15.2","AGRANINS"
"3436","-0.8","8.1","Jun 05, 2018 at 2:45 PM","8.7","8.1","8.1","30","0.524","64,650","8.9","AIBL1STIMF"
"3437","-1.7","102.7","Jun 05, 2018 at 2:45 PM","107","101.5","103.5","3,617","199.824","1,923,149","105.2","AIL"
"3438","3.5","77.9","Jun 05, 2018 at 2:45 PM","78.6","74.1","78.5","700","12.659","163,214","75","AL-HAJTEX"
"3439","0.6","22.9","Jun 05, 2018 at 2:45 PM","23","22.5","23","213","12.51","548,630","22.4","ALARABANK"
"3440","-0.1","12.2","Jun 05, 2018 at 2:45 PM","12.5","12.2","12.3","524","23.564","1,918,275","12.4","ALIF"
"3441","0","10","Jun 05, 2018 at 2:45 PM","10","9.9","10","10","0.073","7,297","10","ALLTEX"
"3442","-0.7","50.1","Jun 05, 2018 at 2:45 PM","51.1","50","50.2","441","12.15","240,277","50.9","AMANFEED"
"3443","34.1","526.4","Jun 05, 2018 at 2:45 PM","539.7","500","530.7","1,271","40.195","77,702","496.6","AMBEEPHA"
"3444","7.7","217.2","Jun 05, 2018 at 2:45 PM","218","211.8","218","114","1.724","7,968","210.3","AMCL(PRAN)"
"3445","0.1","31.2","Jun 05, 2018 at 2:45 PM","31.4","30.8","31.1","266","4.92","158,032","31","ANLIMAYARN"
"3446","0.9","76.6","Jun 05, 2018 at 2:45 PM","77.4","75.4","76.3","1,779","50.217","654,941","75.4","ANWARGALV"
"3447","0.7","240.3","Jun 05, 2018 at 2:45 PM","242","237.1","240.5","479","13.463","56,160","239.8","APEXFOODS"
"3448","0.8","307.3","Jun 05, 2018 at 2:45 PM","311","306","306.7","79","1.239","4,029","305.9","APEXFOOT"
"3449","4.4","133.1","Jun 05, 2018 at 2:45 PM","134.5","129.3","133.5","980","22.273","169,038","129.1","APEXSPINN"
"3450","0.3","137.2","Jun 05, 2018 at 2:45 PM","140","136.5","136.8","326","12.558","91,269","136.5","APEXTANRY"
"3451","0.1","12.5","Jun 05, 2018 at 2:45 PM","12.7","12.4","12.6","324","6.36","507,799","12.5","APOLOISPAT"
"3452","7.2","344.3","Jun 05, 2018 at 2:45 PM","347","340","346","111","1.429","4,168","338.8","ARAMIT"
"3453","0.3","22.3","Jun 05, 2018 at 2:45 PM","23.7","22","23","47","0.475","21,152","22.7","ARAMITCEM"
"3454","0","26.1","Jun 05, 2018 at 2:45 PM","26.5","26.1","26.1","141","3.013","114,559","26.1","ARGONDENIM"
"3455","0.1","16.3","Jun 05, 2018 at 2:45 PM","16.5","16","16.1","14","0.204","12,539","16","ASIAINS"
"3456","0.2","21.7","Jun 05, 2018 at 2:45 PM","22","21","22","23","0.135","6,225","21.8","ASIAPACINS"
"3457","0.1","10.8","Jun 05, 2018 at 2:45 PM","10.9","10.8","10.9","39","0.563","52,134","10.8","ATCSLGF"
"3458","-3.3","127.6","Jun 05, 2018 at 2:45 PM","132","126","127.3","238","3.365","26,159","130.6","ATLASBANG"
"3459","-4.9","142.2","Jun 05, 2018 at 2:45 PM","147.8","142","142.7","719","13.45","93,135","147.6","AZIZPIPES"
"3460","14.4","248.6","Jun 05, 2018 at 2:45 PM","251","231.1","251","139","2.151","8,629","236.6","BANGAS"
"3461","0.2","16.4","Jun 05, 2018 at 2:45 PM","16.7","16.3","16.7","108","4.178","254,673","16.5","BANKASIA"
"3462","0.1","27.7","Jun 05, 2018 at 2:45 PM","27.9","27.5","27.8","144","3.175","114,824","27.7","BARKAPOWER"
"3463","4","1,136.8","Jun 05, 2018 at 2:45 PM","1,140","1,135","1,140","17","1.622","1,427","1,136","BATASHOE"
"3464","-38.9","3,394.5","Jun 05, 2018 at 2:45 PM","3,408.9","3,351.1","3,351.1","62","8.604","2,531","3,390","BATBC"
"3465","0.1","19.6","Jun 05, 2018 at 2:45 PM","20.3","19.3","19.5","27","0.68","34,729","19.4","BAYLEASING"
"3466","0.1","29.2","Jun 05, 2018 at 2:45 PM","29.4","29","29.2","214","7.582","260,241","29.1","BBS"
"3467","0.5","74.1","Jun 05, 2018 at 2:45 PM","74.8","74","74.1","956","25.241","339,694","73.6","BBSCABLES"
"3468","13.1","143.3","Jun 05, 2018 at 2:45 PM","144.2","135.4","144.2","2,270","107.444","757,569","131.1","BDAUTOCA"
"3469","-0.1","27.1","Jun 05, 2018 at 2:45 PM","27.3","27","27","215","8.054","297,868","27.1","BDCOM"
"3470","0.3","16.9","Jun 05, 2018 at 2:45 PM","17","16.4","16.9","263","4.987","298,618","16.6","BDFINANCE"
"3471","0.3","177.9","Jun 05, 2018 at 2:45 PM","181.5","176.6","179.3","259","5.14","28,872","179","BDLAMPS"
"3472","--","5.5","Jun 05, 2018 at 2:45 PM","0","0","0","0","0","0","5.5","BDSERVICE"
"3473","0.5","23.7","Jun 05, 2018 at 2:45 PM","23.9","23.5","23.9","508","18.117","764,217","23.4","BDTHAI"
"3474","0.6","19.3","Jun 05, 2018 at 2:45 PM","19.4","18","19.4","103","0.728","38,267","18.8","BDWELDING"
"3475","-0.1","13.7","Jun 05, 2018 at 2:45 PM","14","13.2","13.7","35","0.247","17,988","13.8","BEACHHATCH"
"3476","-0.2","18.6","Jun 05, 2018 at 2:45 PM","18.8","18.5","18.6","139","2.67","143,316","18.8","BEACONPHAR"
"3477","0.2","30.5","Jun 05, 2018 at 2:45 PM","30.9","30.2","30.4","98","1.309","42,869","30.2","BENGALWTL"
"3478","2.7","2,581","Jun 05, 2018 at 2:45 PM","2,607.8","2,567.2","2,589","2,472","89.062","34,463","2,586.3","BERGERPBL"
"3479","0.5","27.9","Jun 05, 2018 at 2:45 PM","28.4","27.6","28.1","2,190","137.642","4,914,880","27.6","BEXIMCO"
"3480","0.1","19.2","Jun 05, 2018 at 2:45 PM","19.4","19","19.4","7","0.076","3,932","19.3","BGIC"
"3481","0","6.7","Jun 05, 2018 at 2:45 PM","6.8","6.6","6.7","46","0.208","30,943","6.7","BIFC"
"3482","0.2","14.1","Jun 05, 2018 at 2:45 PM","14.3","14","14.3","33","0.627","44,433","14.1","BNICL"
"3483","0.7","76.2","Jun 05, 2018 at 2:45 PM","76.8","75.8","76.4","646","28.632","375,833","75.7","BRACBANK"
"3484","0.3","38.8","Jun 05, 2018 at 2:45 PM","39.3","38.2","39.1","302","4.728","121,919","38.8","BSC"
"3485","0.6","85.9","Jun 05, 2018 at 2:45 PM","86.5","85","86.3","125","2.015","23,546","85.7","BSCCL"
"3486","0.4","102.9","Jun 05, 2018 at 2:45 PM","105.4","102.6","103.1","1,303","58.896","567,304","102.7","BSRMLTD"
"3487","3.3","71","Jun 05, 2018 at 2:45 PM","72.7","69.2","72.7","119","3.638","51,726","69.4","BSRMSTEEL"
"3488","-1.3","100","Jun 05, 2018 at 2:45 PM","102.3","99.8","99.9","351","28.341","279,331","101.2","BXPHARMA"
"3489","0.2","9.5","Jun 05, 2018 at 2:45 PM","9.7","9.3","9.6","41","0.406","43,006","9.4","BXSYNTH"
"3490","0","7.9","Jun 05, 2018 at 2:45 PM","8","7.9","7.9","20","0.332","41,848","7.9","CAPMBDBLMF"
"3491","-0.1","8.8","Jun 05, 2018 at 2:45 PM","8.9","8.7","8.7","72","1.6","182,490","8.8","CAPMIBBLMF"
"3492","-1.2","20.2","Jun 05, 2018 at 2:45 PM","21.3","20.1","20.3","13","0.305","15,097","21.5","CENTRALINS"
"3493","-0.2","15.6","Jun 05, 2018 at 2:45 PM","15.9","15.5","15.6","276","4.625","296,587","15.8","CENTRALPHL"
"3494","0.4","33","Jun 05, 2018 at 2:45 PM","33.3","32.6","33","285","13.878","421,446","32.6","CITYBANK"
"3495","-0.1","13.1","Jun 05, 2018 at 2:45 PM","13.2","12.9","13.1","58","1.407","107,785","13.2","CITYGENINS"
"3496","0","6.3","Jun 05, 2018 at 2:45 PM","6.5","6.3","6.4","111","1.787","282,342","6.4","CNATEX"
"3497","-2.8","140.4","Jun 05, 2018 at 2:45 PM","143.2","139.9","140","411","20.717","146,144","142.8","CONFIDCEM"
"3498","0","16","Jun 05, 2018 at 2:45 PM","16.1","15.7","15.7","43","0.39","24,385","15.7","CONTININS"
"3499","0","205.1","Jun 05, 2018 at 2:45 PM","208","203.5","204.9","805","14.722","71,492","204.9","CVOPRL"
"3500","-0.1","6.9","Jun 05, 2018 at 2:45 PM","7.1","6.9","6.9","31","0.293","42,233","7","DACCADYE"
"3501","0.4","36.6","Jun 05, 2018 at 2:45 PM","37.3","36.5","37","172","4.91","133,210","36.6","DAFODILCOM"
"3502","0.1","133.2","Jun 05, 2018 at 2:45 PM","134.1","133","133.1","14","0.271","2,038","133","DBH"
"3503","0.1","9.6","Jun 05, 2018 at 2:45 PM","9.6","9.5","9.6","2","0.335","35,000","9.5","DBH1STMF"
"3504","-1.3","100","Jun 05, 2018 at 2:45 PM","101.4","99.9","100.6","220","7.539","75,028","101.9","DELTALIFE"
"3505","0","8.3","Jun 05, 2018 at 2:45 PM","8.4","8.3","8.3","82","1.914","229,532","8.3","DELTASPINN"
"3506","-0.1","42.5","Jun 05, 2018 at 2:45 PM","43.1","41.7","42.6","26","0.741","17,437","42.7","DESCO"
"3507","0.2","16","Jun 05, 2018 at 2:45 PM","16.2","15.8","16.1","215","7.31","457,814","15.9","DESHBANDHU"
"3508","0.3","14.6","Jun 05, 2018 at 2:45 PM","14.8","14.2","14.5","164","7.981","550,033","14.2","DHAKABANK"
"3509","0","19.6","Jun 05, 2018 at 2:45 PM","19.8","18.7","18.7","5","0.015","770","18.7","DHAKAINS"
"3510","0.2","98.8","Jun 05, 2018 at 2:45 PM","99.8","98","98.6","479","13.409","135,680","98.4","DOREENPWR"
"3511","3.7","216.1","Jun 05, 2018 at 2:45 PM","220","215","217.9","501","7.568","34,727","214.2","DSHGARME"
"3512","0","18","Jun 05, 2018 at 2:45 PM","18.2","17.7","17.9","389","16.928","944,222","17.9","DSSL"
"3513","-2","34.3","Jun 05, 2018 at 2:45 PM","36.7","34","34.7","63","0.338","9,688","36.7","DULAMIACOT"
"3514","0","116.6","Jun 05, 2018 at 2:45 PM","119","116.4","116.8","183","11.412","97,068","116.8","DUTCHBANGL"
"3515","1","25.7","Jun 05, 2018 at 2:45 PM","26.8","25.6","26.8","19","0.109","4,253","25.8","EASTERNINS"
"3516","0.5","18.3","Jun 05, 2018 at 2:45 PM","18.6","18.3","18.3","34","0.468","25,530","17.8","EASTLAND"
"3517","45.1","1,497.5","Jun 05, 2018 at 2:45 PM","1,535","1,441","1,508","1,584","42.945","28,943","1,462.9","EASTRNLUB"
"3518","-0.1","35.4","Jun 05, 2018 at 2:45 PM","36","35.3","35.3","45","3.079","86,762","35.4","EBL"
"3519","0.1","8","Jun 05, 2018 at 2:45 PM","8","7.9","7.9","6","0.131","16,412","7.8","EBL1STMF"
"3520","0","5.8","Jun 05, 2018 at 2:45 PM","5.8","5.8","5.8","3","0.054","9,350","5.8","EBLNRBMF"
"3521","8.3","171.8","Jun 05, 2018 at 2:45 PM","172.9","160.7","170.5","159","1.53","9,130","162.2","ECABLES"
"3522","0.2","46.3","Jun 05, 2018 at 2:45 PM","47.6","45.8","46.7","127","4.108","88,481","46.5","EHL"
"3523","0.4","11.8","Jun 05, 2018 at 2:45 PM","12","11.4","12","31","0.329","28,031","11.6","EMERALDOIL"
"3524","0.2","30.7","Jun 05, 2018 at 2:45 PM","31","30.4","30.7","125","4.701","153,296","30.5","ENVOYTEX"
"3525","0","15.3","Jun 05, 2018 at 2:45 PM","15.5","15.2","15.3","275","8.034","524,913","15.3","ETL"
"3526","0","6.6","Jun 05, 2018 at 2:45 PM","6.7","6.6","6.6","8","0.133","20,000","6.6","EXIM1STMF"
"3527","0.2","11.5","Jun 05, 2018 at 2:45 PM","11.6","11.3","11.5","155","4.937","429,568","11.3","EXIMBANK"
"3528","0.1","6.1","Jun 05, 2018 at 2:45 PM","6.2","6","6.2","176","2.471","405,775","6.1","FAMILYTEX"
"3529","0.1","16.5","Jun 05, 2018 at 2:45 PM","16.6","16.3","16.5","122","1.879","113,945","16.4","FARCHEM"
"3530","0.1","7.2","Jun 05, 2018 at 2:45 PM","7.3","7.2","7.2","41","0.893","123,004","7.1","FAREASTFIN"
"3531","0.6","69.5","Jun 05, 2018 at 2:45 PM","70","69","69.3","57","1.262","18,109","68.7","FAREASTLIF"
"3532","-0.1","10.6","Jun 05, 2018 at 2:45 PM","10.8","10.4","10.5","232","5.341","504,521","10.6","FASFIN"
"3533","0","5.4","Jun 05, 2018 at 2:45 PM","5.4","5.3","5.4","26","0.536","99,516","5.4","FBFIF"
"3534","0","9.3","Jun 05, 2018 at 2:45 PM","9.4","9.2","9.2","19","0.249","26,830","9.2","FEDERALINS"
"3535","0.3","14.9","Jun 05, 2018 at 2:45 PM","15.1","14.8","15","92","2.161","144,098","14.7","FEKDIL"
"3536","0.4","34.5","Jun 05, 2018 at 2:45 PM","34.9","34.3","34.7","437","8.686","251,614","34.3","FINEFOODS"
"3537","-0.1","7","Jun 05, 2018 at 2:45 PM","7.1","6.9","6.9","18","0.351","50,527","7","FIRSTFIN"
"3538","0.3","10.9","Jun 05, 2018 at 2:45 PM","11","10.6","11","113","3.597","331,279","10.7","FIRSTSBANK"
"3539","-0.1","28.9","Jun 05, 2018 at 2:45 PM","29.4","28.8","28.9","585","16.062","552,775","29","FORTUNE"
"3540","0","14.8","Jun 05, 2018 at 2:45 PM","14.9","14.7","14.8","158","4.412","298,241","14.8","FUWANGCER"
"3541","0.1","16.4","Jun 05, 2018 at 2:45 PM","16.7","16.3","16.5","309","8.305","503,644","16.4","FUWANGFOOD"
"3542","0.1","14.2","Jun 05, 2018 at 2:45 PM","14.2","14","14.1","92","1.582","112,300","14","GBBPOWER"
"3543","34.3","426.5","Jun 05, 2018 at 2:45 PM","426.5","392.9","426.5","2,912","52.423","125,773","392.2","GEMINISEA"
"3544","0","8.4","Jun 05, 2018 at 2:45 PM","8.4","8.3","8.3","326","9.316","1,115,844","8.3","GENNEXT"
"3545","-0.1","37.7","Jun 05, 2018 at 2:45 PM","38.5","37.5","37.7","513","16.599","438,258","37.8","GHAIL"
"3546","-1.4","39","Jun 05, 2018 at 2:45 PM","39.9","38.5","38.5","26","0.383","9,815","39.9","GHCL"
"3547","3.4","1,406.4","Jun 05, 2018 at 2:45 PM","1,408","1,406","1,408","2","0.035","25","1,404.6","GLAXOSMITH"
"3548","0.3","12.3","Jun 05, 2018 at 2:45 PM","12.3","12","12.3","37","0.265","21,661","12","GLOBALINS"
"3549","-0.2","10.8","Jun 05, 2018 at 2:45 PM","11.1","10.8","10.8","85","0.765","69,995","11","GOLDENSON"
"3550","-2.5","405.8","Jun 05, 2018 at 2:45 PM","410","405","405.1","1,359","118.691","291,729","407.6","GP"
"3551","-0.2","37.6","Jun 05, 2018 at 2:45 PM","37.8","37.3","37.3","127","2.62","69,714","37.5","GPHISPAT"
"3552","1.2","72.6","Jun 05, 2018 at 2:45 PM","73.9","71.6","73","215","3.7","50,851","71.8","GQBALLPEN"
"3553","0.1","16.5","Jun 05, 2018 at 2:45 PM","16.6","16.3","16.5","20","0.605","36,712","16.4","GRAMEENS2"
"3554","0.3","9.6","Jun 05, 2018 at 2:45 PM","9.6","9.2","9.4","12","0.186","19,448","9.1","GREENDELMF"
"3555","-0.1","58.7","Jun 05, 2018 at 2:45 PM","58.7","58.6","58.6","7","0.035","600","58.7","GREENDELT"
"3556","0.4","16.5","Jun 05, 2018 at 2:45 PM","16.6","16.3","16.6","115","2.726","165,925","16.2","GSPFINANCE"
"3557","1.6","55.8","Jun 05, 2018 at 2:45 PM","56.9","53.1","55.3","85","0.666","11,928","53.7","HAKKANIPUL"
"3558","0.9","340.3","Jun 05, 2018 at 2:45 PM","343.9","339","339","53","0.604","1,768","338.1","HEIDELBCEM"
"3559","0.9","25.9","Jun 05, 2018 at 2:45 PM","26.2","25.2","26.2","225","7.686","299,447","25.3","HFL"
"3560","-1","39.9","Jun 05, 2018 at 2:45 PM","41.6","39.5","40.1","1,135","31.06","767,761","41.1","HRTEX"
"3561","0.4","37.7","Jun 05, 2018 at 2:45 PM","38.2","37.4","38.2","23","0.169","4,472","37.8","HWAWELLTEX"
"3562","4.7","261.4","Jun 05, 2018 at 2:45 PM","263.3","257.5","261.5","447","20.591","79,088","256.8","IBNSINA"
"3563","1.8","125.9","Jun 05, 2018 at 2:45 PM","129","123.6","125.4","559","9.406","74,364","123.6","ICB"
"3564","-0.1","9.8","Jun 05, 2018 at 2:45 PM","9.9","9.8","9.8","9","0.174","17,711","9.9","ICB2NDNRB"
"3565","0.2","6.1","Jun 05, 2018 at 2:45 PM","6.2","6","6.1","13","0.16","26,330","5.9","ICB3RDNRB"
"3566","0","7.6","Jun 05, 2018 at 2:45 PM","7.7","7.5","7.7","65","0.258","33,850","7.7","ICBAGRANI1"
"3567","-0.1","7.9","Jun 05, 2018 at 2:45 PM","8","7.8","7.8","13","0.673","85,577","7.9","ICBAMCL2ND"
"3568","-0.1","6.7","Jun 05, 2018 at 2:45 PM","6.7","6.6","6.6","10","0.224","33,499","6.7","ICBEPMF1S1"
"3569","0.1","4.7","Jun 05, 2018 at 2:45 PM","4.8","4.7","4.8","24","0.473","100,300","4.7","ICBIBANK"
"3570","-0.2","8.4","Jun 05, 2018 at 2:45 PM","8.4","8.4","8.4","1","0.004","500","8.6","ICBSONALI1"
"3571","-0.2","67.5","Jun 05, 2018 at 2:45 PM","69.9","67.4","67.4","284","23.033","338,458","67.6","IDLC"
"3572","1.6","108.9","Jun 05, 2018 at 2:45 PM","109.6","107.3","109.5","1,046","49.042","451,727","107.9","IFADAUTOS"
"3573","-0.1","12.7","Jun 05, 2018 at 2:45 PM","12.8","12.6","12.6","170","5.804","456,425","12.7","IFIC"
"3574","0","5.6","Jun 05, 2018 at 2:45 PM","5.7","5.6","5.6","9","0.333","59,453","5.6","IFIC1STMF"
"3575","0","7.5","Jun 05, 2018 at 2:45 PM","7.5","7.4","7.4","16","0.161","21,541","7.4","IFILISLMF1"
"3576","0.8","15.2","Jun 05, 2018 at 2:45 PM","15.4","14.4","15.2","360","12.186","812,834","14.4","ILFSL"
"3577","-1.1","27.7","Jun 05, 2018 at 2:45 PM","29","27.2","27.4","89","0.42","15,158","28.5","IMAMBUTTON"
"3578","-0.3","17.6","Jun 05, 2018 at 2:45 PM","18.1","17.5","17.6","282","9.216","517,881","17.9","INTECH"
"3579","0.9","47.4","Jun 05, 2018 at 2:45 PM","48.5","46.6","47.6","3,588","100.474","2,111,197","46.7","INTRACO"
"3580","-1.2","29.5","Jun 05, 2018 at 2:45 PM","30.1","29.2","29.2","74","3.448","116,405","30.4","IPDC"
"3581","-0.1","23.6","Jun 05, 2018 at 2:45 PM","23.8","23.5","23.5","246","7.376","312,402","23.6","ISLAMIBANK"
"3582","-0.1","15","Jun 05, 2018 at 2:45 PM","15.3","14.9","14.9","92","1.071","71,294","15","ISLAMICFIN"
"3583","0.3","27.8","Jun 05, 2018 at 2:45 PM","27.9","27","27.4","81","1.569","56,969","27.1","ISLAMIINS"
"3584","-0.6","20.8","Jun 05, 2018 at 2:45 PM","21.9","20.4","21.2","83","0.701","33,512","21.8","ISNLTD"
"3585","-0.3","31.3","Jun 05, 2018 at 2:45 PM","32.7","31.2","31.3","137","3.245","103,011","31.6","ITC"
"3586","0.3","15.1","Jun 05, 2018 at 2:45 PM","15.1","14.7","15.1","82","1.059","70,690","14.8","JAMUNABANK"
"3587","1.6","181.6","Jun 05, 2018 at 2:45 PM","182","180.2","181.7","39","0.701","3,865","180.1","JAMUNAOIL"
"3588","-0.4","14.8","Jun 05, 2018 at 2:45 PM","15.8","14.4","15","13","0.183","12,310","15.4","JANATAINS"
"3589","-4.5","186","Jun 05, 2018 at 2:45 PM","191","185.2","186.5","743","16.435","87,319","191","JMISMDL"
"3590","8.1","160","Jun 05, 2018 at 2:45 PM","164.5","152","162","105","0.581","3,604","153.9","JUTESPINN"
"3591","-0.1","13.1","Jun 05, 2018 at 2:45 PM","13.4","13","13.1","56","0.266","20,175","13.2","KARNAPHULI"
"3592","1.7","189.5","Jun 05, 2018 at 2:45 PM","190.9","186","188.2","272","3.309","17,607","186.5","KAY&QUE"
"3593","-0.2","15.4","Jun 05, 2018 at 2:45 PM","15.8","15.3","15.4","382","8.392","541,988","15.6","KBPPWBIL"
"3594","-0.4","54.7","Jun 05, 2018 at 2:45 PM","56.8","54.5","54.8","128","1.03","18,734","55.2","KDSALTD"
"3595","0.1","9.7","Jun 05, 2018 at 2:45 PM","9.8","9.6","9.7","527","17.123","1,765,320","9.6","KEYACOSMET"
"3596","7.3","391.8","Jun 05, 2018 at 2:45 PM","398.7","381","392","345","7.25","18,483","384.7","KOHINOOR"
"3597","1.7","65","Jun 05, 2018 at 2:45 PM","65.8","63.1","65.1","1,786","121.637","1,877,378","63.4","KPCL"
"3598","-0.1","9.3","Jun 05, 2018 at 2:45 PM","9.4","9.1","9.1","45","0.525","56,662","9.2","KPPL"
"3599","0","25.8","Jun 05, 2018 at 2:45 PM","26","25.7","25.8","466","17.585","680,387","25.8","LANKABAFIN"
"3600","-2.3","84","Jun 05, 2018 at 2:45 PM","87.8","83.6","83.8","2,215","65.129","764,268","86.1","LEGACYFOOT"
"3601","0.4","54.6","Jun 05, 2018 at 2:45 PM","55","53.9","54.6","534","24.374","447,567","54.2","LHBL"
"3602","40.9","587.2","Jun 05, 2018 at 2:45 PM","587.2","550","587.2","175","8.066","13,851","546.3","LIBRAINFU"
"3603","1.1","1,229.8","Jun 05, 2018 at 2:45 PM","1,238","1,225","1,232","96","2.5","2,027","1,230.9","LINDEBD"
"3604","0","7.9","Jun 05, 2018 at 2:45 PM","7.9","7.9","7.9","6","1.574","199,294","7.9","LRGLOBMF1"
"3605","0.2","9","Jun 05, 2018 at 2:45 PM","9.2","8.9","9.1","184","5.47","605,218","8.9","MAKSONSPIN"
"3606","-0.3","17.8","Jun 05, 2018 at 2:45 PM","18.2","17.3","18","23","0.334","18,780","18.3","MALEKSPIN"
"3607","33.7","1,159.3","Jun 05, 2018 at 2:45 PM","1,178","1,145.2","1,178","22","0.152","131","1,144.3","MARICO"
"3608","0.3","37.3","Jun 05, 2018 at 2:45 PM","37.5","37.2","37.4","7","0.041","1,100","37.1","MATINSPINN"
"3609","-0.8","7.8","Jun 05, 2018 at 2:45 PM","7.9","7.8","7.8","13","0.083","10,610","8.6","MBL1STMF"
"3610","0.1","27.3","Jun 05, 2018 at 2:45 PM","27.8","25.3","27.5","93","0.76","28,765","27.4","MEGCONMILK"
"3611","0.6","91.5","Jun 05, 2018 at 2:45 PM","92.9","91.2","92","33","0.321","3,502","91.4","MEGHNACEM"
"3612","0.4","56.2","Jun 05, 2018 at 2:45 PM","57.9","56.1","57.5","44","0.83","14,754","57.1","MEGHNALIFE"
"3613","-0.1","23.4","Jun 05, 2018 at 2:45 PM","23.7","23","23.5","27","0.306","13,048","23.6","MEGHNAPET"
"3614","0.5","17","Jun 05, 2018 at 2:45 PM","17.1","16.8","17.1","392","18.593","1,094,148","16.6","MERCANBANK"
"3615","-0.3","25","Jun 05, 2018 at 2:45 PM","25.4","24.9","24.9","60","1.381","55,105","25.2","MERCINS"
"3616","0.1","9.8","Jun 05, 2018 at 2:45 PM","10.1","9.8","9.9","184","3.642","367,859","9.8","METROSPIN"
"3617","0.1","14.5","Jun 05, 2018 at 2:45 PM","14.6","14.3","14.5","72","1.155","79,809","14.4","MHSML"
"3618","-0.2","79.7","Jun 05, 2018 at 2:45 PM","80","78.8","80","25","0.235","2,946","80.2","MICEMENT"
"3619","-0.5","24.4","Jun 05, 2018 at 2:45 PM","25.5","24.2","24.8","69","0.951","38,336","25.3","MIDASFIN"
"3620","-0.4","45.1","Jun 05, 2018 at 2:45 PM","46.7","44.8","45.5","1,479","43.46","951,890","45.9","MIRACLEIND"
"3621","-0.3","20.9","Jun 05, 2018 at 2:45 PM","21.4","20.7","20.7","67","0.683","32,507","21","MITHUNKNIT"
"3622","-0.4","98","Jun 05, 2018 at 2:45 PM","102","97.9","98.4","547","30.45","309,750","98.8","MJLBD"
"3623","20.2","251.5","Jun 05, 2018 at 2:45 PM","252.1","241.5","252.1","118","1.547","6,196","231.9","MODERNDYE"
"3624","4.4","169","Jun 05, 2018 at 2:45 PM","173","162.9","167.9","2,800","139.212","831,583","163.5","MONNOCERA"
